Info;Código;Nombre;Estado;Fecha cotización;Fecha venta.;Fecha Visto bueno;Fecha compromiso;Fecha despacho;Fecha factura;# Factura;Cliente directo;Clasificación c directo;Cliente final;Clasificación c final;Vendedor;Producto;Puntos;Cantidad;Costo papel;Costo impresión + bz;Costo planchas;Costo Servicios;Costo Terminación;Costo directo;Costo general;Costo hora máquina;Costo total;Precio venta;Clase;Des/Inc (%) venta;Des/Inc OT (%);Comisión vendedor (%);Comisión cliente;Unidad;Máquina;Papel;Matrices;Tiraje;Colores;Area Sustrato;Área de impresión;Imposicion;Dimensiones;Cotizado como;#;Servicio;VB cliente por PDF;Barniz;BRC;Costo pieza;Precio pieza;Comentario
Proyecto;13270;ET FOAMTAC ;En Espera;04-01-2023;-;-;-;-;-;-;ID LOGISTICS CHILE S.A.;-;ID LOGISTICS CHILE S.A.;-;Mauricio Davis;6 IND BLC INDUSTRIAL BLANCA;-;50000;124201;-;-;1258;540;125999;-;32493;158492;264500;A;0,1;-;-;-;%;-;-;0.0;424,1;-;110x0;108x266.7;11x3R;32x22;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13271;ET CHAMPIÑONES LAMINADOS , # Ref NV 2369;Visto Bueno;04-01-2023;05-01-2023;-;-;-;-;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;120000;204544;91310;-;-;11719;307573;-;100322;407895;680400;A;0,1;-;-;-;%;-;-;0.0;1684;-;330x2.000;296x918;18x4R;70x48;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13272;chequeo costo;En Espera;04-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Claudio Alberto Barrera;2 PRM CL PRIME CLAMSHELL;-;220000;466015;501855;-;-;23616;991486;-;208742;1200228;2002000;A;0,1;-;-;-;%;-;-;0.0;4023,5;-;300x2.000;270x798;12x4R;63,5x63,5;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13273;chequeo costo trendy;APROBACIÓN;04-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Claudio Alberto Barrera;1 PRM PRIME;-;200000;2491744;523817;-;66195;86852;3168608;-;335545;3504153;5842000;A;-;-;-;-;%;-;-;7.0;24039;-;260x2.000;244x212.73;1x2N;206x118;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;13274;CHAMPIÑONES DEL VALLE ENTERO;En Espera;04-01-2023;-;-;-;-;-;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;120000;181472;91310;-;-;11719;284501;-;100322;384823;309500;B;-51,7;-51,8;-;-;%;-;-;0.0;1684;-;300x2.000;296x918;18x4R;70x48;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13275;ETIQUETA MANGO ORGANICO 93488;Prueba Color;05-01-2023;11-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Alex Cortes;13 SN COM SAMSON COMERCIAL;-;506000;545726;144572;45804;27995;12561;776658;-;96854;873512;1457280;A;0,1;-;-;-;%;-;-;5.0;9266,7;-;160x2.000;117x266.7;5x3R;35x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13276;RECOSTEO - ETIQ. AIRE DE LIMPIEZA, # Ref NV 2396;Prueba Color;05-01-2023;13-01-2023;-;-;-;-;-;LABORATORIO DUKAY S.A;-;LABORATORIO DUKAY S.A;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;15000;361592;256663;-;-;14564;632819;-;104038;736857;1248000;B;-7;1,6;-;-;%;-;-;0.0;1766;-;330x2.000;294x856;4x2R;143x210;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13277;STICKER KETCHUP GENERICO FS 1 KG 2018;En Espera;05-01-2023;-;-;-;-;-;-;EMPRESA CAROZZI S.A;-;EMPRESA CAROZZI S.A;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;30000;336150;182495;-;-;11679;530324;-;96607;626931;1044900;A;-;-;-;-;%;-;-;0.0;1584;-;330x2.000;312x864;6x3R;100x140;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13278;[REPETICION] [SAP 56490] ETIQ.PRIME CMPC CHIMOLSA LA CASTELLANA 1x12 248x142 1245901 AVERY FASSON ECOPRINT S2045N GAP 6mm, # Ref NV 2391;Prueba Color;05-01-2023;06-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;1 PRM PRIME;-;59000;1343159;197807;-;24482;38439;1603887;-;181204;1785091;3186000;A;7,1;7,1;-;-;%;-;-;7.0;8890,6;-;333x2.000;292x266.7;1x2R;142x248;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13279;ETIQ PRIME 75x130 MM MULTIFLEX 3 DISEÑOS TRESSA;En Espera;05-01-2023;-;-;-;-;-;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;Sebastian Schon;3 PRM DG PRIME DIGITAL;-;50000;246883;273755;-;-;14364;535002;-;123235;658237;1000000;B;-8,8;-2;-;-;%;-;-;0.0;2228;-;300x2.000;268x810;10x2R;130x75;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13280;STICKER POMARO 140X100MM;En Espera;05-01-2023;-;-;-;-;-;-;EMPRESA CAROZZI S.A;-;EMPRESA CAROZZI S.A;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;330000;3710645;2007070;-;-;97173;5814888;-;750556;6565444;10890000;B+;-0,5;-0,5;-;-;%;-;-;0.0;17424;-;330x2.000;312x864;6x3R;100x140;Temas;5;Estandar;No;-;-;-;-;-
Proyecto;13281;ET TC TERRAYAKU 1500 CC, # Ref NV 2725;Visto Bueno;05-01-2023;06-02-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;150000;557362;200813;-;62451;-;967326;-;131084;1098410;1873500;A;2,3;2,3;-;-;%;-;-;8.0;9174,4;-;360x0;339x212.73;4x1R;324x53,17;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13282;ET TC TERRAYAKU 500 CC;En Espera;05-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;150000;535488;211500;-;253890;-;1039878;-;153020;1192898;2100000;A;5,6;5,6;-;-;%;-;-;6.0;13510,5;-;240x0;216x234.95;3x1R;212x78,3;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13283;"ET ITALPLAST TABLA ""INGREDIENTES"" 51X53MM";En Espera;05-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Martin Weber;5 IND IMP INDUSTRIAL IMPRESAS;-;100000;236350;73023;-;311000;9282;629655;-;79267;708922;1182000;A;-;-;-;-;%;-;-;0.0;1166;-;320x2.000;285x795;15x5R;53x51;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13284;ET ITALPLAST TABLA NUTRICIONAL 46X66MM;En Espera;05-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;100000;271181;97779;-;311000;10704;690664;-;87937;778601;1298000;A;-;-;-;-;%;-;-;0.0;1375;-;300x2.000;280x700;14x4R;66x46;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13285;ETQ CABEZAL UVA DISNEY , # Ref NV 2602;Prueba Color;05-01-2023;27-01-2023;-;-;-;-;-;EXPORTADORA BB TRADING SPA;-;EXPORTADORA BB TRADING SPA;-;Francisco Javier Urzua Ramirez;3 PRM DG PRIME DIGITAL;-;30000;117873;136840;-;-;8447;263160;-;74313;337473;467100;B;-17;-;-;-;%;-;-;0.0;1056;-;300x2.000;256x768;6x4R;60x124;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13286;ETIQUETA IND.22 X 32 MM PP TRANSPARENTE C/TACA CON CAJAS Y CONOS NEUTROS;En Espera;05-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;100000;51933;6061;8462;2515;1067;70038;-;34680;104718;175000;A;0,3;-;-;-;%;-;-;1.0;833,2;-;111x2.000;108x266.7;11x3R;32x22;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13287;[REPETICION] [SAP 44121] ETIQUETA IND.22 X 32 MM PP TRANSPARENTE C/TACA, # Ref nv 2430;Prueba Color;05-01-2023;10-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;100000;51933;6061;8462;2515;1067;70038;-;34680;104718;175000;A;0,3;-;-;-;%;-;-;1.0;833,2;-;111x2.000;108x266.7;11x3R;32x22;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13288;ETQ FOLIA ORO SUGAR PLUMS ;En Espera;05-01-2023;-;-;-;-;-;-;OLIVAR EXPORT SPA;-;OLIVAR EXPORT SPA;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;450000;418896;3919;25085;29195;302208;779303;-;87916;867219;1215000;B;-15,9;-;-;-;%;-;-;1.0;3339,9;-;330x2.000;308x288.93;4x11R;25x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13289;NUEVA ETQ AUTOADH ROSATO BASE , # Ref NV 2364;En Espera;06-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;20000;537469;44447;90737;31560;178463;882676;-;126990;1009666;1716399;A;2;2;-;-;%;-;-;6.0;4197,8;-;200x2.000;144x371.48;2x1R;140x180;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13290;STICKER POMARO 140X100MM;En Espera;06-01-2023;-;-;-;-;-;-;EMPRESA CAROZZI S.A;-;EMPRESA CAROZZI S.A;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;360000;4052705;2189440;-;-;105722;6347867;-;815579;7163446;11941200;A;-;-;-;-;%;-;-;0.0;19008;-;330x2.000;312x864;6x3R;100x140;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13291;ETIQ.PRIME.C 108X57 BB60 PI BERRIES  CLAMSH 1 PINTA PLANA ORGANICA ALPINE AE A4 C3 1S ETR V1222	56774;En Espera;06-01-2023;-;-;-;-;-;-;PI BERRIES S.P.A;-;PI BERRIES S.P.A;-;Sebastian Schon;1 PRM PRIME;-;400000;1629928;163482;-;67095;33612;1894117;-;195857;2089974;4580000;A+;31,5;31,5;-;-;%;-;-;7.0;10333;-;330x2.000;305x342.9;3x5R;57x108;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13292;ETIQ.INDUST.I 34X30 SEM PI BERRIES  BOTTOM 1 PINTA ORGANICA ALPINE COD DE BARRA  AE A3 C3 1S ETR V1222	56773;En Espera;06-01-2023;-;-;-;-;-;-;PI BERRIES S.P.A;-;PI BERRIES S.P.A;-;Sebastian Schon;5 IND IMP INDUSTRIAL IMPRESAS;-;400000;238960;68572;-;11856;6252;325640;-;46240;371880;668000;A;7,8;7,7;-;-;%;-;-;1.0;3925;-;160x2.000;136x190.5;5x4R;30x34;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13293;ETIQUETA CHIQUITA MANGO;Prueba Color;06-01-2023;11-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Alex Cortes;13 SN COM SAMSON COMERCIAL;-;1000000;753747;150000;34178;333230;11712;1282867;-;58112;1340979;2240000;A;0,2;-;-;-;%;-;-;3.0;7358,8;-;160x2.000;136x285.75;10x4R;30x24;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13294;[REPETICION] [ SAP 43941] ETIQUETA IND.YUPO 200 MCS. 133 X 100 AMARILLO (500 unid. x rollos), # Ref NV 2405;Prueba Color;06-01-2023;11-01-2023;-;-;-;-;-;DAVIDSON INDUSTRY SPA;-;DAVIDSON INDUSTRY SPA;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;10000;170908;10000;-;4150;1632;186690;-;37492;224182;450000;A+;20,4;20,4;-;-;%;-;-;1.0;1374,5;-;109,09x2.000;100x266.7;2x1R;100x133,35;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13295;[REPETICION] [SAP 45550] ETIQUETA IND.YUPO 200 MCS. 133 X 100 rollos de 500 unid. Blanca, # Ref NV 2405;Prueba Color;06-01-2023;11-01-2023;-;-;-;-;-;DAVIDSON INDUSTRY SPA;-;DAVIDSON INDUSTRY SPA;-;Mauricio Fernando Medina Leon;6 IND BLC INDUSTRIAL BLANCA;-;10000;170908;-;-;4150;1692;176750;-;37180;213930;410000;A+;15;15;-;-;%;-;-;0.0;1374,5;-;109,09x2.000;104x266.7;2x1R;100x133,35;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13296;ETIQUETA COLOR 150 x 100;En Espera;06-01-2023;-;-;-;-;-;-;SB FINE FRUIT S.A.;-;SB FINE FRUIT S.A.;-;Rodrigo Abuter;5 IND IMP INDUSTRIAL IMPRESAS;-;4000;26353;4000;-;1897;780;33030;-;33743;66773;97960;B;-12;-;-;-;%;-;-;1.0;629,6;-;110x2.000;104x304.8;2x1R;100x150;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13297;ETIQUETA AGROTUNCAHUE;Prueba Color;06-01-2023;11-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Alex Cortes;13 SN COM SAMSON COMERCIAL;-;432000;144794;28800;37671;4268;2489;218022;-;38429;256451;427680;A;0,1;-;-;-;%;-;-;3.0;1413,6;-;160x2.000;150x285.75;15x6R;21x17;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13298;ETIQ.PRIME.D 130X130 SEM TRESSA JABON LIQUIDO ECONOMICO 5LT ELITE AE A4 C3 1S 3500ETR V922	56510, # Ref NV 2409;Prueba Color;06-01-2023;09-01-2023;-;-;-;-;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;Sebastian Schon;3 PRM DG PRIME DIGITAL;-;21000;175396;191626;-;-;10931;377953;-;94130;472083;774900;B+;-1,5;-1,5;-;-;%;-;-;0.0;1536,5;-;300x2.000;268x798;6x2R;130x130;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13299;ETIQ.PRIME.D 130X130 SEM TRESSA LAVALOZAS PRO INFINITY 5LT AE A4 C3 1S 2500ETR V722	56348;En Espera;06-01-2023;-;-;-;-;-;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;TRANSPORTE Y COMERCIAL TRESSA LTDA.;-;Sebastian Schon;3 PRM DG PRIME DIGITAL;-;15000;125283;136890;-;-;8702;270875;-;76171;347046;525000;B;-9,2;-2,4;-;-;%;-;-;0.0;1097,5;-;300x2.000;268x798;6x2R;130x130;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13300;56816 ETIQ.PRIME 232X50 BB60 TOTTUS SANDWICH AE A2 C3 1S 500ETR V1222 (20426184);En Espera;06-01-2023;-;-;-;-;-;-;HIPERMERCADOS TOTTUS S.A.;-;HIPERMERCADOS TOTTUS S.A.;-;Sebastian Schon;3 PRM DG PRIME DIGITAL;-;104000;1146846;115562;125328;15207;21896;1550167;-;147015;1697182;2652000;B;-6,2;-6,3;-;-;%;-;-;7.0;5523;-;300x2.000;270x234.95;1x5R;50x232;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13301;ET CABEZAL MADERA VERFRUT;En Espera;09-01-2023;-;-;-;-;-;-;EMBALAJES MADEPACK SPA;-;EMBALAJES MADEPACK SPA;-;Rodrigo Abuter;1 PRM PRIME;-;50000;814373;76632;246183;20089;30351;1187628;-;170947;1358575;1811499;B;-20;-;-;-;%;-;-;8.0;7295,8;-;300x2.000;282x387.35;1x3R;90x383;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;13302;ET LATERAL MADERA VERFRUT;En Espera;09-01-2023;-;-;-;-;-;-;EMBALAJES MADEPACK SPA;-;EMBALAJES MADEPACK SPA;-;Rodrigo Abuter;1 PRM PRIME;-;100000;2466972;153264;338767;55326;83513;3097842;-;301356;3399198;4533000;B;-20;-;-;-;%;-;-;8.0;20092;-;330x2.000;282x533.4;1x3R;90x498;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;13303;ETIQ. DILICI CUADRADA;En Espera;09-01-2023;-;-;-;-;-;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;1 PRM PRIME;-;50000;68348;28334;25098;2240;1132;125152;-;34993;160145;254000;B+;-4,8;-;-;-;%;-;-;3.0;741,7;-;160x2.000;132x215.9;5x3R;40x40;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;13304;ETIQ. DILICI RECTANGULAR;En Espera;09-01-2023;-;-;-;-;-;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;50000;222560;97854;-;-;9423;329837;-;80506;410343;636500;B;-6,9;-;-;-;%;-;-;0.0;1202,9;-;333x2.000;308x918;6x7R;40x150;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13305;ET.CIRUELAX 150, # Ref NV 2442;Prensa;09-01-2023;12-01-2023;16-01-2023;03-02-2023;-;-;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;Martin Weber;4 PRM EF PRIME EASY FLAP;-;42000;286605;7805;-;2303;3519;560580;-;98173;658753;1021440;B;-7;-;-;-;%;-;-;14.0;1360,1;-;330x2.000;285x352.43;2x10R;24,5x170;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;13306;ET TC LOVE LEMON 385 ML;En Espera;09-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;30000;219103;89774;-;38029;-;382186;-;88062;470248;808800;A;3,2;0,2;-;-;%;-;-;6.0;5586,8;-;240x0;202x323.86;2x1R;202x161,93;Temas;1;Estandar;No;2;-;-;-;-
Proyecto;13307;ET TC BELPRO 500 ML;En Espera;09-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;30000;350869;333450;-;189559;-;895878;-;160595;1056473;1498800;B;-14,9;-14,9;-;-;%;-;-;24.0;7668,5;-;280x0;278x222.25;1x1R;260x222,2;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;13308;ET.CIRUELAX 300 JALEA, # Ref NV 2442;Prensa;10-01-2023;12-01-2023;16-01-2023;03-02-2023;-;-;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;Martin Weber;4 PRM EF PRIME EASY FLAP;-;21000;227270;5392;-;2428;2532;446982;-;102080;549062;851130;B;-7;-;-;-;%;-;-;7.0;1090,1;-;330x2.000;270x371.48;2x5R;50x176;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13309;ET. AUTOVACUNA INY. INACTIVA;RechazadoIngresa otra OT;10-01-2023;-;-;-;-;-;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;3320;31699;18835;-;-;3758;64596;-;37157;101753;222440;A+;31,2;31,1;-;-;%;-;-;0.0;150,4;-;320x2.000;276x798;6x4R;65x130;Temas;1;Estandar;No;-;-;-;-;
Proyecto;13310;SELLO ORAL FRESH ;En Espera;10-01-2023;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;1 PRM PRIME;-;500000;420745;19458;-;7024;10450;457677;-;104522;562199;3875000;A+;313,6;312,2;-;-;%;-;-;5.0;2551,2;-;300x2.000;276x288.93;16x4R;65x15;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13311;ETQ AUTOADH PAPELON 500ML ;APROBACIÓN;10-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;50000;523607;63860;177763;-;-;765230;-;97684;862914;1438500;A;-;-;-;-;%;-;-;4.0;2511,5;-;330x2.000;296x533.4;3x4R;70x120;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13312;ETQ AUTOADH PAPELON 500ML TROQUEL NUEVO ;En Espera;10-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;3 PRM DG PRIME DIGITAL;-;50000;474022;304158;-;311000;15379;1104559;-;125093;1229652;1803500;B;-12;-;-;-;%;-;-;0.0;2273,7;-;330x2.000;282x744;6x3R;90x120;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13313;ETQ AUTOADH PAPELON 500ML TROQUEL NUEVO;En Espera;10-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;100000;1014041;51088;123092;324393;29092;1541706;-;121617;1663323;2218000;B;-20;-;-;-;%;-;-;4.0;4863,9;-;330x2.000;282x387.35;3x3R;90x120;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13314;ET CLAMSHELL UVA SIERRA 1 LB;En Espera;10-01-2023;-;-;-;-;-;-;FRUTERA LINDEROS LTDA;-;FRUTERA LINDEROS LTDA;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;300000;776954;72801;140673;19167;27734;1037329;-;155318;1192647;1632000;B;-17,9;-;-;-;%;-;-;6.0;6960,6;-;300x2.000;270x307.98;3x5R;50x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13315;Etiqueta Semibrillo 70 x 30;En Espera;10-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Alejandro Silva;6 IND BLC INDUSTRIAL BLANCA;-;20000;22928;-;-;1137;612;24677;-;32493;57170;95399;A;0,1;-;-;-;%;-;-;0.0;385,1;-;160x2.000;136x219.08;3x4R;30x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13316;ETQ AUTOADH CABEZAL UVA MANANTIAL ;En Espera;10-01-2023;-;-;-;-;-;-;TERRAFRUT S.A;-;TERRAFRUT S.A;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;30000;237376;28737;73202;5484;8154;352953;-;92312;445265;579000;B;-22;-;-;-;%;-;-;4.0;1992,1;-;300x2.000;276x234.95;1x4R;65x230;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13317;ETQ AUTOADH BOPP CABEZAL UVA MANANTIAL ;En Espera;10-01-2023;-;-;-;-;-;-;TERRAFRUT S.A;-;TERRAFRUT S.A;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;30000;388050;28737;73202;5484;8154;503627;-;92312;595939;745200;B;-25;-;-;-;%;-;-;4.0;1992,1;-;300x2.000;276x234.95;1x4R;65x230;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13318;ftyftufuuf;En Espera;10-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;6 IND BLC INDUSTRIAL BLANCA;-;500000;1927796;-;-;-;32112;1959908;-;17400;1977308;1630000;B;-50,5;-50,6;-;-;%;-;-;0.0;8501,4;-;330x2.000;320x333.38;4x5R;60x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13319;ET CHAMPIÑONES 200 GRS. , # Ref NV 2369;Prensa;11-01-2023;11-01-2023;24-01-2023;02-02-2023;-;-;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;AGRICOLA CHAMPIÑONES DEL VALLE LTDA.;-;Mauricio Davis;1 PRM PRIME;-;500000;840405;47895;51390;19966;31673;991329;-;133828;1125157;3900000;A+;108;107,4;-;-;%;-;-;2.0;7251,3;-;330x2.000;296x307.98;6x4R;70x48;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13320;ET TC MOSTAZA SMU 240 GR, # Ref NV 2462;Prueba Color;11-01-2023;16-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;10 TMC TERMOCONTRAIBLE;-;30000;192501;119475;-;112831;-;424807;-;114007;538814;898200;A;-;-;-;-;%;-;-;8.0;4985;-;240x0;192x288.93;2x1R;188x144,4;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13321;LBL GHS 150 X 100 MM PLASTIC 5D;En Espera;11-01-2023;-;-;-;-;-;-;COCA COLA DE CHILE S.A.;-;COCA COLA DE CHILE S.A.;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;15000;634507;45705;-;-;7585;730115;-;66262;796377;3450000;A+;159,9;159,9;-;-;%;-;-;0.0;848;-;333x2.000;312x924;6x3R;100x150;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13322;[REPETICION] [SAP 50679] ETIQUETA EASY FLAP 80 X 100 THANK YOU BLUMAR AISA1 (3035616), # Ref NV 2439;Prueba Color;11-01-2023;11-01-2023;-;-;-;-;-;SALMONES BLUMAR S.A.;-;SALMONES BLUMAR S.A.;-;Mauricio Fernando Medina Leon;4 PRM EF PRIME EASY FLAP;-;160000;1181856;46491;-;13832;16652;2777948;-;123571;2901519;5280000;A;9,2;9,2;-;-;%;-;-;4.0;5023,1;-;330x2.000;312x333.38;4x3R;100x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13323;ET AMFAST 100X70MM;En Espera;11-01-2023;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Martin Weber;3 PRM DG PRIME DIGITAL;-;4000;29879;3857;-;-;3710;49900;-;37157;87057;168000;A+;15,8;15,8;-;-;%;-;-;0.0;144;-;330x2.000;296x936;9x4R;70x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13324;ETIQUETA VERFRUT;Prueba Color;11-01-2023;18-01-2023;-;-;-;-;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;Alex Cortes;8 SN SC SAMSON SINCLAIR;-;259200;89283;11520;26505;2704;1568;131580;-;35305;166885;279936;A;0,6;-;-;-;%;-;-;2.0;895,7;-;160x2.000;150x301.63;15x6R;21x17;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;13325;[REPETICION] [SAP 48220]  ETIQUETA IND.70 X 100 MM PP CAJAS Y CONO SIN LOGO (rollo 2.000 un), # Ref nv 2476;Prueba Color;11-01-2023;16-01-2023;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;6 IND BLC INDUSTRIAL BLANCA;-;500000;2219892;-;-;-;45679;2265571;-;24000;2289571;3500000;B;-8,3;-8,4;-;-;%;-;-;0.0;12414,8;-;320x2.000;312x438.15;6x3R;100x70;Temas;1;Estandar;No;-;-;-;-;-
