Codigo,Nombre,Cantidad_Disponible,Unidad_Medida,Costo_Unitario,Valor_Stock_Total,Categoria,Bodega,Comprometido,Proveedor
54260,BARNIZ REDUCTOR SOLVENTE 171615,27.0,KILOS,3778.3704,102016.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
54261,SELLO TERMOCONTRAIBLE 50 x 132 MM LF 62 ANDES DRINK SELLO MARGARITA DIS082021,8750.0,UNIDAD,4.8545,42477.0,INDUST.SELLOS TERMO,PRODUCTOS TERMINADOS,0.0,- Ningún fabricante -
54278,284119B01 ADAPTER SUPPORT ARCA,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, PRODUCCION, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, CONTAINER, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, ST CONCEPCION, BODEGA DURAMET, RRHH, SERV.TECNICO SINCLAIR, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54281,284119B04 ADAPTER CORE ARCA,0.0,UNIDAD,21655.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON",0.0,- Ningún fabricante -
54283,284119B02 PIN ARCA,0.0,UNIDAD,25987.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BOG.LOGICA APL, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54284,EF080RE34 DISK UNWIND FOR WIND SERIE 300 0 ARCA,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, POSCOSECHA, BODEGA PROVEEDOR, BODEGA DURAMET, SERV.TECNICO SINCLAIR, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
54285,EP000A014 EXTERNAL GUIDE REEL DIAM.380MM ARCA,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54293,M00115 BELT NASTRO ROTOLATORE SCARICATO 90 L=800 SP. 15 MM,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON",0.0,- Ningún fabricante -
54314,LAMINADO 167 WINEGLASS (MANUAL) 10939 RI,2825.77,M2,0.0,0.0,PROD. MAT.PRIMA,"MATERIAS PRIMAS E INSUMOS, PRODUCCION",0.0,RITRAMA
54320,B00148  GRUPPO CORPO CENTRALE RICAMBI TRITO 190,0.0,UNIDAD,147123.0,0.0,ST-ETIQUETADO,"SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54330,P1037974-068 MAIN BOARD ZT230,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON",0.0,- Ningún fabricante -
54332,B32A07A03_01 - U BAR REWINDER STIPACK T-190,2.0,UNIDAD,25138.0,50276.0,ST-ETIQUETADO,"SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54334,EP000A011 PLATO ARCA,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON",0.0,- Ningún fabricante -
54336,LAMINADO 340 MM STONE PAPER FRONTAL S/ADHESIVO,12240.0,M2,348.4516,4265048.0,PROD. MAT.PRIMA,BODEGA GESLOG INTEGRAL,0.0,- Ningún fabricante -
54353,LAMINADO 330MM PPDL54P4 OPTIMA MATE AF1000 G60 ARC,7690.55,M2,551.8794,4244255.0,PROD. MAT.PRIMA,"PRODUCCION, MATERIAS PRIMAS E INSUMOS",22274.0,ARCLAD
54355,B07A10A04 BOCCOLA FISSA M16 PER COLONNA T-100,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT ESPEJO, TDP STOCK, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, RRHH, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, CONTAINER, GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK",0.0,- Ningún fabricante -
54356,B19A10A03 Blocchetto guida asola colonna T-100,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA DURAMET, BODEGA PROVEEDOR, POSCOSECHA, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54395,18166 PIEDE BASE POLIAMIDE Ø 123 STIPACK (PATAS),0.0,UNIDAD,0.0,0.0,INDUST. APLICADOR,"PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54398,DSK010063 FOTOCELLULA WL8G-P2231 x Tras,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, BODEGA CLIENTES, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA COCA-COLA, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, OBSOLETOS COMERCIAL, BODEGA DURAMET, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, ST CONCEPCION, SERV.TECNICO SINCLAIR, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
54430,DSKGL1001 FOTOCELLULA GL6-N4112 NPN CON CATARIFRANGENTE,0.0,UNIDAD,45868.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION",0.0,- Ningún fabricante -
54431,EF080DN01 BRACCIO SUPP. ADATTATORE FORO FILETTATO,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, POSCOSECHA, BODEGA PROVEEDOR, BODEGA DURAMET, SERV.TECNICO SINCLAIR, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
54432,EF080DN02 BRACCIO SUPP. ADATTATORE FORO PASSANTE,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54433,EF080DN04 PERNO RULLO ADATTATORE L 80,0.0,UNIDAD,90673.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION",0.0,- Ningún fabricante -
54434,EF080DN05 ANELLO BATTUTA CUSCINETTO,0.0,UNIDAD,6985.0,0.0,ST-ETIQUETADO,"PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, DIFERENCIAS DE INV. P.T., BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54435,CMKSZZ618 BEARING SKF 618/7 7X14X3.5,0.0,UNIDAD,12595.0,0.0,ST-ETIQUETADO,"BODEGA ESQUIM, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, BODEGA DURAMET, OBSOLETOS COMERCIAL, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT ESPEJO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BODEGA CLIENTES, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
54436,EF080DN07 ADAPTER GRINDING ROLLER,0.0,UNIDAD,190895.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, ST CONCEPCION, BOG. LOGICA ARAUCO, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, SIEGWERK, BODEGA CLIENTES, MAURICIO DAVIS, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, RRHH, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, DIFERENCIAS DE INV. P.T., TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, NOTAS DE CREDITO, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION",0.0,- Ningún fabricante -
